Calories,Protein,Fat,Carbs,Meal,Course,Healthy,Special Nutrition,Cooking Methods,"time, mins",Vegetables,Fruits,Meat,Seafood,Mushrooms,Dairy,Grains,Nuts
215.0,5.0,8.0,33.0,4,4,0,2,3,30,1,0,0,0,0,0,0,0
201.0,25.0,7.0,9.0,4,2,0,2,3,30,1,0,1,0,0,0,1,0
301.0,21.0,20.0,7.0,4,6,0,2,3,520,0,1,1,0,0,0,0,0
303.0,8.0,13.0,40.0,1,4,0,2,3,45,1,1,1,0,0,1,1,0
81.0,2.0,5.0,8.0,1,4,0,2,3,20,1,1,0,0,0,0,0,0
395.0,18.0,24.0,26.0,2,2,0,2,3,10,0,0,0,0,0,1,1,0
420.0,15.0,27.0,31.0,3,2,0,2,3,10,0,0,0,0,0,0,1,0
54.0,1.0,4.0,4.0,4,1,0,2,3,18,0,1,0,0,0,0,1,0
150.0,1.0,14.0,7.0,4,1,0,2,3,22,0,1,0,0,0,1,1,0
305.0,15.0,21.0,14.0,2,2,0,2,3,20,0,0,1,0,0,1,0,0
72.0,6.0,5.0,0.0,3,2,0,1,3,25,0,0,0,0,0,0,0,0
414.0,10.0,33.0,25.0,0,4,0,2,3,20,1,1,0,0,0,0,0,0
207.0,3.0,12.0,23.0,4,4,1,2,3,45,1,0,0,0,0,0,0,0
896.0,40.0,55.0,62.0,4,2,0,2,3,40,1,0,1,0,0,0,1,0
85.0,3.0,1.0,16.0,4,4,1,2,3,30,1,0,0,0,0,0,1,0
475.0,22.0,23.0,42.0,4,6,0,2,3,12,0,0,1,0,0,0,0,0
193.0,9.0,10.0,23.0,3,0,0,2,3,30,1,0,0,0,0,0,0,0
225.0,21.0,14.0,3.0,4,0,1,2,3,15,0,0,0,0,0,1,0,0
365.0,47.0,17.0,3.0,1,2,1,2,3,25,0,0,1,0,0,1,1,0
257.0,17.0,13.0,20.0,4,6,0,2,3,50,0,0,1,0,0,0,1,0
97.0,3.0,7.0,19.0,0,4,0,2,3,40,1,0,0,0,0,0,0,0
82.0,1.0,3.0,14.0,4,1,0,2,3,285,0,1,0,0,0,0,1,0
215.0,29.0,9.0,13.0,3,2,0,2,3,15,0,1,0,1,0,0,0,0
107.0,2.0,4.0,17.0,4,4,0,2,3,30,1,1,0,0,0,0,0,0
350.0,11.0,14.0,48.0,4,4,0,2,3,50,1,1,0,0,0,1,0,0
171.0,9.0,8.0,15.0,4,4,0,2,2,32,1,0,1,0,0,1,1,0
313.0,18.0,26.0,3.0,1,2,1,2,3,20,1,1,0,1,0,0,0,0
92.0,6.0,5.0,7.0,4,2,1,2,3,45,1,0,1,1,0,0,0,1
87.0,4.0,4.0,9.0,3,0,0,2,3,220,0,0,0,0,0,1,0,0
224.0,9.0,19.0,9.0,3,0,0,2,3,40,1,0,0,0,0,0,0,0
179.0,4.0,5.0,28.0,4,4,0,2,3,20,1,0,0,0,0,1,1,0
457.0,30.0,33.0,8.0,4,2,0,2,3,35,0,0,1,0,0,1,0,0
297.0,25.0,19.0,6.0,4,2,1,2,3,45,0,0,1,0,1,0,1,0
231.0,11.0,11.0,21.0,4,2,0,1,3,25,1,0,0,0,0,1,1,0
122.0,3.0,4.0,20.0,0,6,0,2,3,30,0,1,0,0,0,1,1,0
254.0,8.0,10.0,31.0,0,2,0,2,3,45,1,0,1,0,0,0,1,0
331.0,3.0,16.0,46.0,4,1,0,2,3,15,0,1,0,0,0,1,1,0
153.0,6.0,5.0,21.0,4,2,0,2,3,35,0,0,1,0,0,1,0,0
152.0,4.0,14.0,5.0,4,4,0,1,3,15,1,0,0,0,1,0,0,0
286.0,25.0,7.0,31.0,4,2,1,2,3,40,1,0,1,0,0,0,0,0
516.0,21.0,35.0,29.0,3,0,0,2,3,15,1,0,0,0,0,1,1,0
50.0,1.0,2.0,8.0,4,1,0,2,3,19,0,0,0,0,0,0,0,0
103.0,5.0,4.0,16.0,4,4,1,2,3,25,1,0,0,0,0,0,0,0
335.0,16.0,23.0,16.0,3,0,0,2,3,40,0,0,1,1,0,0,1,0
40.0,2.0,1.0,7.0,3,0,1,2,3,35,1,0,0,0,0,0,0,0
77.0,1.0,2.0,14.0,4,1,1,2,3,15,0,0,0,0,0,0,0,0
133.0,13.0,8.0,1.0,3,0,0,2,3,730,0,0,1,0,0,0,0,0
99.0,17.0,3.0,1.0,3,0,0,2,3,640,0,0,1,0,0,0,0,0
57.0,5.0,4.0,0.0,3,0,0,2,3,1165,0,0,1,0,0,0,0,0
41.0,1.0,1.0,8.0,4,2,0,2,3,10,0,0,0,0,0,0,0,0
169.0,19.0,5.0,12.0,3,0,0,2,3,25,0,0,0,1,0,0,0,0
81.0,4.0,1.0,14.0,3,0,1,2,3,40,1,0,0,0,0,0,0,0
245.0,28.0,9.0,19.0,4,2,0,2,3,20,0,0,1,0,0,1,0,0
72.0,3.0,3.0,7.0,3,0,0,2,3,50,0,0,0,0,0,1,1,0
234.0,2.0,6.0,46.0,4,1,0,2,3,35,0,1,0,0,0,0,1,0
237.0,5.0,7.0,40.0,4,4,0,2,3,50,1,0,0,0,0,0,1,0
5321.0,38.0,300.0,618.0,4,1,0,2,0,15,0,0,0,0,0,1,0,0
444.0,18.0,28.0,29.0,2,2,0,2,3,15,0,0,1,0,0,1,0,0
109.0,1.0,0.0,29.0,3,0,1,2,3,20,1,0,0,0,0,0,0,0
80.0,2.0,0.0,17.0,4,4,1,2,3,35,0,0,0,0,0,0,0,0
90.0,3.0,3.0,12.0,4,4,0,2,3,30,0,0,0,0,0,1,0,0
182.0,19.0,3.0,25.0,3,0,1,2,3,40,0,0,0,1,0,0,1,0
192.0,18.0,9.0,8.0,1,2,0,2,3,25,0,1,1,0,0,0,0,0
472.0,41.0,16.0,40.0,4,6,0,2,3,0,1,1,1,0,0,0,0,0
245.0,8.0,21.0,7.0,4,4,0,2,3,13,0,0,1,0,1,0,0,0
72.0,2.0,0.0,16.0,3,0,1,2,3,55,1,0,0,0,0,0,0,0
129.0,2.0,5.0,19.0,4,4,0,2,3,35,1,0,0,0,0,0,0,0
70.0,3.0,3.0,9.0,4,2,1,2,3,45,1,0,1,0,1,0,0,1
323.0,44.0,4.0,24.0,4,2,0,2,3,30,0,0,1,0,0,0,1,0
774.0,38.0,55.0,31.0,2,2,0,2,3,15,0,0,1,0,0,0,0,0
234.0,10.0,20.0,7.0,3,0,0,2,3,0,1,0,0,0,0,0,0,0
97.0,3.0,6.0,9.0,4,6,1,2,3,25,0,0,0,0,0,1,0,0
101.0,2.0,9.0,4.0,4,6,0,2,3,19,1,1,0,0,0,0,0,0
328.0,21.0,26.0,1.0,3,0,0,2,3,50,1,0,1,0,0,1,0,0
260.0,41.0,9.0,1.0,4,2,1,2,3,30,0,0,1,0,0,0,0,0
169.0,5.0,8.0,23.0,4,4,0,2,3,25,1,0,0,0,0,1,1,0
148.0,2.0,9.0,16.0,4,1,0,2,3,45,0,1,0,0,0,0,1,0
373.0,18.0,13.0,46.0,3,2,0,1,3,20,1,0,0,0,0,1,0,0
652.0,44.0,49.0,8.0,1,2,1,2,3,145,0,0,1,0,0,0,0,0
220.0,8.0,20.0,7.0,3,0,0,2,0,20,0,0,0,0,0,0,0,1
94.0,9.0,3.0,10.0,4,4,0,1,3,20,1,0,0,0,0,0,0,0
107.0,1.0,1.0,27.0,4,1,1,2,3,15,0,1,0,0,0,0,0,0
68.0,2.0,5.0,6.0,4,4,1,0,5,25,1,0,0,0,0,0,0,0
240.0,4.0,18.0,18.0,4,4,0,2,3,15,1,0,0,0,0,0,1,0
118.0,4.0,7.0,12.0,4,4,0,1,3,25,1,0,0,0,0,0,0,0
32.0,1.0,1.0,5.0,4,6,0,2,3,25,1,1,0,0,0,0,0,0
113.0,5.0,5.0,16.0,4,4,1,0,3,20,1,0,0,0,0,0,0,0
341.0,4.0,1.0,89.0,4,4,1,0,3,20,0,1,0,0,0,0,0,0
30.0,1.0,0.0,7.0,3,0,1,2,3,35,1,0,0,0,0,0,0,0
36.0,1.0,1.0,7.0,3,0,0,2,3,30,1,0,0,0,0,0,0,0
304.0,4.0,27.0,13.0,3,0,0,2,3,25,1,0,0,0,1,0,0,0
228.0,2.0,14.0,26.0,4,4,0,2,3,0,1,0,0,0,0,0,0,0
97.0,2.0,4.0,15.0,4,4,0,2,3,30,1,0,0,0,0,0,0,0
351.0,43.0,18.0,2.0,4,2,0,2,3,15,1,0,1,0,0,0,0,0
745.0,47.0,41.0,59.0,3,2,0,2,3,30,1,1,0,1,0,0,0,0
189.0,17.0,12.0,6.0,3,0,0,2,3,20,1,1,0,1,0,0,0,0
506.0,37.0,32.0,23.0,3,2,0,2,3,30,1,1,0,1,0,0,0,0
364.0,26.0,16.0,27.0,3,2,0,2,3,35,0,0,1,1,0,0,0,0
351.0,16.0,30.0,6.0,3,0,0,2,3,25,1,0,0,1,0,0,1,0
189.0,31.0,6.0,2.0,4,2,1,2,3,20,0,0,0,1,0,0,0,0
216.0,31.0,6.0,7.0,1,2,0,2,3,25,0,0,0,1,0,0,0,0
150.0,4.0,0.0,33.0,4,4,0,2,3,10,1,0,0,0,0,0,0,0
117.0,2.0,0.0,20.0,3,0,1,2,3,0,1,0,0,0,0,0,0,0
188.0,9.0,16.0,6.0,3,0,0,2,3,40,0,0,0,0,0,0,0,0
141.0,7.0,3.0,20.0,3,0,0,2,3,50,1,0,0,0,0,1,0,1
145.0,14.0,9.0,1.0,0,6,0,2,3,15,0,0,1,1,0,0,0,0
407.0,21.0,28.0,22.0,0,6,0,2,3,30,0,0,1,0,0,0,1,0
194.0,13.0,15.0,1.0,0,6,0,2,3,10,0,0,0,0,0,0,0,0
143.0,13.0,10.0,1.0,0,6,0,2,3,10,0,0,0,0,0,0,0,0
88.0,1.0,4.0,12.0,4,1,0,2,3,30,0,1,0,0,0,1,1,0
442.0,25.0,17.0,48.0,4,2,0,2,3,30,1,0,0,1,0,0,1,0
402.0,24.0,17.0,37.0,1,2,0,2,3,45,1,0,0,1,0,0,1,1
652.0,31.0,37.0,53.0,4,2,0,2,3,45,1,0,0,1,0,0,1,0
242.0,22.0,2.0,30.0,3,0,1,2,3,45,1,1,0,1,0,0,1,0
156.0,5.0,3.0,27.0,4,6,0,2,3,330,0,0,0,0,0,0,1,0
36.0,1.0,1.0,6.0,3,0,1,2,3,20,1,0,0,0,0,0,0,0
233.0,4.0,6.0,47.0,4,4,0,2,5,30,1,0,0,0,0,0,0,0
307.0,8.0,30.0,3.0,3,0,0,2,3,20,0,0,1,0,0,0,0,0
222.0,12.0,12.0,17.0,0,6,0,2,3,50,1,0,0,0,0,1,0,0
179.0,29.0,4.0,7.0,4,2,0,2,3,15,0,0,0,1,0,0,0,0
80.0,3.0,1.0,17.0,3,0,1,2,3,30,0,0,0,0,0,1,1,0
230.0,10.0,4.0,53.0,1,4,0,2,3,0,1,0,0,0,0,1,0,0
193.0,7.0,17.0,5.0,3,0,0,2,3,30,0,0,0,1,0,0,0,1
211.0,15.0,13.0,9.0,0,2,0,1,3,30,1,0,0,0,0,1,1,1
356.0,23.0,28.0,5.0,0,6,0,2,3,30,1,0,0,0,1,1,0,0
124.0,10.0,8.0,3.0,0,6,0,2,3,28,1,0,0,0,0,1,0,0
489.0,27.0,36.0,12.0,4,2,0,2,3,41,0,0,1,0,0,0,0,0
147.0,21.0,5.0,4.0,3,0,0,2,3,1105,0,0,1,0,0,0,0,0
548.0,41.0,40.0,5.0,4,2,0,2,3,30,0,0,1,0,1,0,0,0
679.0,33.0,26.0,75.0,2,2,0,2,3,305,1,0,1,0,1,1,1,0
225.0,21.0,13.0,6.0,4,2,0,2,3,290,1,0,1,0,1,0,0,0
193.0,15.0,12.0,7.0,4,2,0,2,3,510,1,0,1,0,0,0,0,0
407.0,37.0,24.0,10.0,4,6,0,2,3,30,1,0,1,0,1,1,1,0
104.0,5.0,8.0,4.0,3,0,0,2,3,35,1,0,0,0,1,1,0,0
167.0,5.0,6.0,24.0,4,4,0,2,3,40,1,0,0,0,0,0,0,0
82.0,1.0,4.0,12.0,3,0,0,2,3,50,1,0,0,0,0,0,0,0
114.0,1.0,7.0,12.0,4,4,0,1,3,20,1,0,0,0,0,0,0,0
191.0,4.0,6.0,31.0,0,4,1,2,3,25,1,0,0,0,0,0,0,0
128.0,8.0,7.0,10.0,4,2,0,2,3,40,1,1,1,0,0,0,1,0
36.0,0.0,0.0,10.0,3,0,0,2,3,30,0,1,0,0,0,0,0,0
233.0,2.0,15.0,24.0,4,4,0,2,3,20,1,0,0,0,0,0,0,0
67.0,3.0,3.0,8.0,4,4,0,2,3,17,1,0,1,0,1,0,0,0
239.0,35.0,9.0,3.0,4,2,1,2,3,20,1,0,0,1,0,0,0,0
122.0,9.0,9.0,3.0,4,2,0,1,3,10,0,0,0,0,0,0,0,0
319.0,23.0,11.0,41.0,4,2,0,2,3,30,0,0,1,0,0,0,0,0
110.0,1.0,0.0,29.0,3,0,1,2,3,30,0,0,0,0,0,0,0,0
226.0,5.0,8.0,36.0,4,4,0,2,3,0,1,0,0,0,0,1,0,0
263.0,40.0,10.0,0.0,4,2,0,2,3,0,0,0,1,0,0,0,0,0
247.0,32.0,7.0,15.0,4,2,0,2,3,50,1,0,1,0,0,0,0,0
382.0,6.0,29.0,27.0,4,1,0,2,3,340,0,1,0,0,0,1,1,0
88.0,6.0,7.0,0.0,4,0,0,2,3,22,0,0,1,0,0,0,0,0
175.0,9.0,2.0,33.0,3,4,0,2,3,30,1,0,1,0,0,0,1,0
35.0,2.0,1.0,6.0,3,0,0,2,3,520,0,0,1,0,0,0,1,0
66.0,2.0,4.0,6.0,4,4,0,2,3,40,1,0,0,0,0,0,1,0
180.0,3.0,9.0,23.0,4,2,0,1,3,50,1,0,0,0,0,0,1,0
232.0,6.0,12.0,28.0,4,2,0,1,3,45,1,0,0,0,0,0,1,0
247.0,27.0,5.0,23.0,4,6,0,2,3,21,0,0,1,0,0,0,0,0
444.0,18.0,24.0,39.0,0,6,0,2,2,10,0,0,0,0,0,1,0,0
121.0,2.0,7.0,14.0,4,1,0,2,0,15,0,0,0,0,0,1,1,1
215.0,18.0,7.0,28.0,4,6,0,2,3,30,1,1,1,0,0,0,1,0
177.0,33.0,4.0,0.0,4,2,0,2,3,15,0,0,0,1,0,0,0,0
160.0,11.0,7.0,21.0,3,0,0,2,3,35,1,0,0,0,0,1,0,0
136.0,9.0,5.0,21.0,3,0,0,2,3,35,1,0,0,0,0,1,0,0
347.0,5.0,12.0,57.0,4,1,0,2,3,40,0,1,0,0,0,0,1,0
413.0,29.0,30.0,6.0,4,2,0,2,3,20,1,0,0,1,0,0,0,0
850.0,82.0,49.0,15.0,4,6,0,2,3,40,0,0,1,0,0,1,1,0
100.0,4.0,4.0,15.0,4,4,0,2,3,25,1,0,0,0,0,1,0,0
470.0,8.0,22.0,60.0,4,1,0,2,3,30,0,0,0,0,0,1,1,0
209.0,3.0,14.0,19.0,4,4,0,2,3,30,0,0,0,0,0,0,0,0
117.0,1.0,8.0,12.0,4,4,0,2,3,20,1,0,0,0,0,0,0,0
397.0,21.0,12.0,50.0,4,2,0,2,3,30,1,0,1,0,0,1,0,0
320.0,5.0,15.0,45.0,3,1,0,2,3,30,0,1,0,0,0,1,1,0
276.0,4.0,10.0,44.0,0,6,0,2,3,41,0,0,0,0,0,0,1,0
899.0,45.0,34.0,106.0,4,2,0,2,3,30,1,0,0,1,0,0,1,0
354.0,27.0,18.0,23.0,1,2,0,2,3,25,1,1,0,1,0,0,1,0
83.0,2.0,3.0,13.0,3,1,0,2,3,40,0,1,0,0,0,1,1,0
268.0,45.0,3.0,12.0,3,0,0,2,3,27,0,0,0,1,0,0,1,0
424.0,5.0,34.0,26.0,4,4,0,2,3,30,1,0,0,0,0,1,0,0
225.0,17.0,15.0,7.0,0,6,0,2,3,50,1,0,0,0,0,1,0,0
255.0,9.0,15.0,23.0,4,4,0,2,3,30,1,0,0,0,0,1,1,1
68.0,2.0,5.0,5.0,3,0,1,2,3,25,1,0,0,0,0,0,0,0
347.0,16.0,12.0,45.0,3,0,0,2,3,50,1,1,1,0,0,0,1,0
38.0,1.0,2.0,4.0,3,0,0,2,3,35,1,0,0,0,0,1,1,0
271.0,22.0,18.0,6.0,4,6,0,2,3,30,1,0,1,0,0,0,0,0
231.0,11.0,14.0,15.0,3,0,0,2,3,28,0,0,1,0,0,1,0,0
237.0,24.0,10.0,12.0,4,6,0,2,3,55,0,0,1,0,0,0,1,0
337.0,16.0,23.0,17.0,4,2,0,2,3,50,1,1,1,0,0,0,0,0
242.0,3.0,7.0,43.0,4,6,0,2,3,36,1,0,0,0,0,0,0,0
79.0,2.0,4.0,10.0,4,4,0,2,3,55,1,0,0,0,0,0,0,0
55.0,1.0,4.0,6.0,4,4,0,2,3,25,1,0,0,0,0,0,0,0
364.0,31.0,15.0,23.0,4,6,0,2,3,30,1,1,0,1,0,0,0,0
69.0,2.0,3.0,10.0,4,1,0,2,3,25,0,0,0,0,0,0,0,0
364.0,16.0,14.0,43.0,3,2,0,2,3,55,0,0,1,0,0,0,1,0
418.0,14.0,28.0,29.0,2,2,0,2,3,15,0,0,1,0,0,0,0,0
377.0,13.0,17.0,47.0,2,2,0,2,9,55,1,0,0,0,0,0,1,0
127.0,8.0,4.0,18.0,4,4,0,2,3,20,1,0,0,0,0,1,1,0
97.0,2.0,1.0,20.0,4,4,0,2,3,0,1,0,0,0,0,0,0,0
107.0,7.0,3.0,14.0,4,4,0,2,5,22,1,0,0,0,0,1,0,0
37.0,1.0,2.0,3.0,4,4,0,2,3,30,1,0,0,0,1,0,0,0
247.0,9.0,10.0,38.0,3,0,0,2,3,35,1,0,0,0,0,0,1,0
97.0,3.0,6.0,8.0,4,4,0,2,3,33,1,1,0,0,0,1,0,0
94.0,3.0,0.0,23.0,4,3,1,2,1,255,1,0,0,0,0,0,0,0
52.0,1.0,4.0,5.0,3,0,0,2,6,30,1,0,0,0,0,0,0,0
629.0,7.0,37.0,69.0,0,6,0,0,3,50,1,0,0,0,0,0,1,0
554.0,47.0,38.0,4.0,4,2,0,2,3,25,0,0,1,0,1,1,0,0
528.0,29.0,21.0,55.0,4,2,0,2,10,130,1,1,1,0,0,0,1,1
313.0,19.0,20.0,16.0,4,2,0,2,0,125,1,0,1,0,0,1,1,0
133.0,5.0,2.0,26.0,4,4,0,2,1,25,1,0,0,0,0,0,0,0
363.0,28.0,24.0,5.0,4,2,0,2,7,720,0,0,1,0,0,0,0,0
154.0,0.0,17.0,2.0,4,4,0,2,4,10,0,1,0,0,0,0,0,0
540.0,1.0,58.0,5.0,4,4,0,2,2,5,0,0,0,0,0,0,0,0
328.0,3.0,16.0,45.0,4,1,0,2,0,5,0,0,0,0,0,1,1,0
166.0,21.0,6.0,8.0,4,2,1,2,3,25,1,0,0,1,0,0,0,0
360.0,18.0,29.0,7.0,3,0,0,2,1,50,1,0,0,0,0,1,0,0
326.0,23.0,17.0,20.0,2,5,0,2,1,50,1,0,1,0,0,1,1,0
344.0,23.0,22.0,13.0,2,5,0,2,7,55,1,0,1,0,0,0,1,1
271.0,4.0,17.0,30.0,4,1,1,2,6,10,0,1,0,0,0,0,0,0
534.0,5.0,40.0,41.0,4,4,0,2,0,5,1,0,0,0,0,0,0,0
275.0,3.0,8.0,50.0,4,1,0,2,0,50,0,1,0,0,0,0,1,0
143.0,4.0,11.0,11.0,4,1,0,2,0,25,0,0,0,0,0,0,0,1
269.0,3.0,1.0,70.0,4,3,0,2,10,45,0,1,0,0,0,0,0,0
506.0,9.0,19.0,76.0,4,1,0,2,0,195,0,0,0,0,0,1,1,0
127.0,1.0,7.0,14.0,4,1,0,2,0,195,0,0,0,0,0,1,1,0
175.0,2.0,8.0,23.0,4,1,0,2,0,25,0,0,0,0,0,1,0,0
157.0,1.0,7.0,23.0,4,1,0,2,0,20,0,0,0,0,0,1,1,0
498.0,32.0,29.0,27.0,4,2,0,2,3,30,0,0,1,0,0,0,0,0
388.0,20.0,28.0,17.0,4,2,0,2,0,50,1,0,1,0,1,1,0,0
668.0,34.0,57.0,4.0,3,0,0,2,0,20,0,0,1,0,0,1,0,0
292.0,14.0,4.0,51.0,4,2,1,2,1,40,1,0,1,0,0,1,1,0
439.0,13.0,42.0,3.0,4,4,0,2,9,20,1,0,0,0,0,1,0,0
481.0,26.0,40.0,5.0,4,6,0,1,7,40,0,0,0,0,0,1,0,0
492.0,31.0,16.0,57.0,4,5,0,2,6,42,1,0,1,0,0,0,0,0
53.0,1.0,4.0,5.0,4,3,1,2,0,55,1,0,0,0,0,0,0,0
424.0,28.0,32.0,5.0,4,2,0,2,6,0,1,0,1,0,0,0,0,0
486.0,20.0,30.0,36.0,2,3,0,1,1,150,1,1,0,0,0,1,0,0
155.0,3.0,14.0,8.0,3,0,1,2,1,35,1,1,0,0,0,0,0,0
562.0,66.0,19.0,21.0,4,6,0,2,0,140,1,0,1,0,0,0,1,0
253.0,4.0,10.0,39.0,4,1,0,2,0,45,1,1,0,0,0,1,1,0
622.0,13.0,39.0,64.0,4,2,0,1,10,30,1,0,0,0,0,1,1,0
225.0,5.0,6.0,38.0,4,6,1,2,0,0,0,0,0,0,0,1,1,0
228.0,15.0,10.0,21.0,2,5,0,2,10,490,1,0,1,0,0,0,0,0
485.0,34.0,27.0,26.0,4,5,0,2,10,160,1,0,1,0,1,0,1,0
529.0,4.0,26.0,73.0,4,1,0,2,0,10,1,1,0,0,0,1,1,1
343.0,47.0,8.0,20.0,4,6,0,2,7,495,1,0,1,0,1,0,0,0
369.0,25.0,17.0,29.0,4,2,0,2,0,10,1,0,1,0,0,0,0,0
45.0,0.0,0.0,12.0,4,4,0,2,3,5,0,0,0,0,0,0,0,0
763.0,51.0,50.0,26.0,4,2,1,2,4,20,0,0,1,0,0,1,0,0
409.0,6.0,18.0,58.0,4,1,0,2,0,215,1,1,0,0,0,1,0,0
434.0,13.0,27.0,35.0,2,3,0,2,1,40,1,0,1,0,0,1,0,0
537.0,6.0,36.0,51.0,4,1,0,2,0,40,0,1,0,0,0,1,0,0
387.0,8.0,24.0,43.0,4,1,0,2,1,30,0,0,0,0,0,0,1,0
163.0,0.0,6.0,28.0,4,1,0,2,10,10,0,1,0,0,0,0,0,0
41.0,1.0,2.0,6.0,4,6,0,2,1,55,1,0,0,0,1,0,0,0
7.0,0.0,0.0,1.0,4,6,0,2,6,5,1,0,0,0,0,0,0,0
564.0,9.0,16.0,101.0,4,4,0,2,0,40,1,1,0,0,0,1,1,0
198.0,2.0,5.0,38.0,2,6,1,2,0,40,1,1,0,0,0,0,1,0
2260.0,59.0,57.0,371.0,4,2,0,1,0,25,1,0,0,0,1,1,0,0
462.0,31.0,29.0,18.0,4,2,0,2,3,20,1,0,1,1,0,0,0,0
274.0,1.0,9.0,48.0,4,1,0,2,10,20,0,0,0,0,0,1,0,0
36.0,1.0,4.0,1.0,3,0,0,2,0,45,0,0,0,0,0,0,1,1
419.0,10.0,26.0,36.0,0,6,0,2,0,145,0,0,0,0,0,0,0,1
204.0,3.0,16.0,13.0,4,1,0,2,0,30,0,0,0,0,0,0,0,1
394.0,9.0,22.0,45.0,4,1,0,2,5,55,0,0,0,0,0,1,0,1
351.0,8.0,16.0,44.0,4,1,0,2,0,25,1,0,0,0,0,1,0,0
248.0,6.0,15.0,26.0,0,6,0,2,0,535,0,0,0,0,0,0,1,1
323.0,26.0,15.0,20.0,2,3,0,2,6,30,1,0,1,0,0,0,0,1
173.0,2.0,11.0,18.0,4,1,0,2,0,35,1,0,0,0,0,0,1,0
185.0,1.0,9.0,26.0,4,1,0,2,0,15,0,1,0,0,0,0,0,1
70.0,1.0,5.0,6.0,4,1,0,2,0,0,0,0,0,0,0,0,1,1
526.0,4.0,30.0,63.0,4,1,0,2,0,25,0,0,0,0,0,1,1,0
116.0,5.0,5.0,15.0,4,1,0,2,5,56,0,1,0,0,0,1,1,1
332.0,19.0,17.0,32.0,4,0,1,2,0,30,0,1,0,0,0,0,1,1
203.0,6.0,16.0,11.0,0,6,1,2,0,35,0,1,0,0,0,0,0,0
229.0,9.0,20.0,7.0,4,6,1,2,0,0,0,0,0,0,0,0,1,0
215.0,3.0,14.0,24.0,4,1,1,2,0,45,0,0,0,0,0,0,0,1
458.0,11.0,34.0,33.0,4,6,1,2,0,35,0,0,0,0,0,1,0,0
360.0,12.0,22.0,32.0,3,0,0,2,0,10,0,0,0,0,0,1,1,0
462.0,12.0,30.0,42.0,4,6,1,2,0,45,0,0,0,0,0,1,1,0
360.0,15.0,21.0,33.0,0,6,1,2,3,15,0,0,0,0,0,1,1,0
261.0,10.0,23.0,8.0,4,6,1,2,0,50,0,0,0,0,0,0,0,0
214.0,9.0,14.0,16.0,0,6,0,2,9,40,0,0,0,0,0,0,1,0
119.0,4.0,2.0,22.0,4,1,0,2,1,490,0,1,0,0,0,1,0,0
110.0,4.0,6.0,12.0,4,4,1,2,10,15,1,0,0,0,0,0,0,1
148.0,5.0,2.0,29.0,2,1,0,2,1,190,0,0,0,0,0,1,0,0
530.0,7.0,24.0,73.0,4,1,0,2,0,230,0,0,0,0,0,1,0,1
486.0,6.0,35.0,44.0,4,1,0,2,0,21,1,0,0,0,0,1,0,1
422.0,7.0,20.0,58.0,0,6,0,2,0,35,1,1,0,0,0,0,1,1
497.0,29.0,31.0,31.0,0,6,1,2,3,30,0,0,0,0,0,0,0,0
66.0,2.0,5.0,6.0,4,1,0,2,0,30,0,0,0,0,0,0,1,1
213.0,2.0,3.0,48.0,4,1,1,2,2,50,0,0,0,0,0,0,1,0
217.0,1.0,2.0,51.0,4,1,1,2,2,10,0,0,0,0,0,1,1,0
252.0,5.0,7.0,44.0,0,6,1,2,6,485,0,0,0,0,0,1,1,0
417.0,24.0,28.0,8.0,4,2,0,2,3,50,1,0,1,0,0,1,1,1
236.0,3.0,10.0,33.0,0,1,0,2,0,45,1,0,0,0,0,1,1,1
397.0,11.0,27.0,32.0,4,1,1,2,0,130,0,1,0,0,0,1,0,0
252.0,2.0,20.0,19.0,4,1,0,2,0,40,0,0,0,0,0,0,0,1
191.0,2.0,10.0,23.0,4,1,1,2,0,160,0,0,0,0,0,0,1,0
199.0,2.0,13.0,19.0,4,1,0,2,0,0,0,0,0,0,0,0,1,1
110.0,2.0,7.0,12.0,4,1,0,2,0,35,0,0,0,0,0,0,1,0
345.0,5.0,22.0,34.0,4,1,0,2,0,0,0,0,0,0,0,0,1,1
209.0,4.0,6.0,37.0,4,1,1,2,6,250,0,1,0,0,0,1,0,0
251.0,4.0,19.0,18.0,4,1,0,2,2,515,0,1,0,0,0,0,0,1
236.0,4.0,13.0,29.0,4,1,0,2,3,20,0,0,0,0,0,0,0,1
117.0,3.0,11.0,7.0,4,6,0,2,0,35,0,0,0,0,0,1,0,0
377.0,7.0,26.0,28.0,4,1,0,2,0,55,0,1,0,0,0,0,1,1
428.0,6.0,36.0,27.0,4,1,1,2,2,760,0,1,0,0,0,0,0,1
613.0,41.0,46.0,8.0,4,2,0,2,1,55,1,0,0,1,0,1,0,1
424.0,47.0,22.0,9.0,4,6,0,2,3,30,1,1,0,1,0,0,1,1
123.0,3.0,5.0,17.0,4,1,0,2,0,32,0,1,0,0,0,0,1,1
313.0,3.0,16.0,40.0,4,1,0,2,0,45,0,0,0,0,0,1,0,0
127.0,2.0,0.0,30.0,0,6,0,2,0,5,0,1,0,0,0,0,1,0
329.0,18.0,18.0,25.0,2,5,1,2,10,45,1,0,1,0,0,0,0,0
155.0,8.0,6.0,16.0,1,2,1,2,0,25,0,0,1,0,0,0,0,0
668.0,46.0,35.0,41.0,4,2,0,2,4,15,1,1,1,0,0,1,0,0
141.0,3.0,7.0,18.0,4,2,1,1,9,5,1,1,0,0,0,0,0,0
228.0,8.0,4.0,44.0,4,2,0,1,5,35,1,0,0,0,0,0,0,0
